2017-12-10 00:01:25,0.0,0.0,0,,,,,,,,,0.00,0,13.55,,0.00,,1.6,69.3,991.965,,225,WS25,0,0,183
2017-12-10 00:02:25,0.0,0.0,0,,,,,,,,,0.00,0,13.51,,0.00,,1.6,69.3,991.965,,2,WS25,0,0,183
2017-12-10 00:03:25,0.0,0.0,0,,,,,,,,,0.00,0,13.51,,0.00,,1.6,69.5,991.965,,5,WS25,0,0,183
2017-12-10 00:04:25,0.0,0.0,0,,,,,,,,,0.00,0,13.51,,0.00,,1.6,69.4,991.965,,225,WS25,0,0,183
2017-12-10 00:05:25,0.0,0.0,0,,,,,,,,,0.00,0,13.51,,0.00,,1.6,69.4,991.965,,176,WS25,0,0,183
2017-12-10 00:06:25,0.0,0.0,0,,,,,,,,,0.00,0,13.55,,0.00,,1.6,69.8,991.965,,120,WS25,0,0,183
2017-12-10 00:07:25,0.0,0.0,0,,,,,,,,,0.00,0,13.55,,0.00,,1.6,70.0,991.965,,188,WS25,0,0,183
2017-12-10 00:08:25,0.0,0.0,0,,,,,,,,,0.00,0,13.51,,0.00,,1.6,75.9,991.965,,23,WS25,0,0,183
2017-12-10 00:09:25,0.0,0.0,0,,,,,,,,,0.00,0,13.51,,0.00,,1.6,75.2,991.965,,243,WS25,0,0,183
2017-12-10 00:10:25,0.0,0.0,0,,,,,,,,,0.00,0,13.51,,0.00,,1.6,74.4,991.965,,177,WS25,0,0,183
2017-12-10 00:11:25,0.0,0.0,0,,,,,,,,,0.00,0,13.55,,0.00,,1.6,74.9,991.965,,26,WS25,0,0,183
2017-12-10 00:12:25,0.0,0.0,0,,,,,,,,,0.00,0,13.51,,0.00,,1.6,73.2,991.965,,43,WS25,0,0,183
2017-12-10 00:13:25,0.0,0.0,0,,,,,,,,,0.00,0,13.55,,0.00,,1.6,72.9,991.965,,80,WS25,0,0,183
2017-12-10 00:14:25,0.0,0.0,0,,,,,,,,,0.00,0,13.51,,0.00,,1.6,70.7,991.965,,105,WS25,0,0,183
2017-12-10 00:15:25,0.0,0.0,0,,,,,,,,,0.00,0,13.51,,0.00,,1.6,78.1,991.965,,63,WS25,0,0,183
2017-12-10 00:16:25,0.0,0.0,0,,,,,,,,,0.00,0,13.51,,0.00,,1.6,75.7,991.965,,230,WS25,0,0,183
2017-12-10 00:17:25,0.0,0.0,0,,,,,,,,,0.00,0,13.51,,0.00,,1.6,56.6,992.231,,86,WS25,0,0,183
2017-12-10 00:18:25,0.0,0.0,0,,,,,,,,,0.00,0,13.55,,0.00,,1.6,63.9,991.965,,28,WS25,0,0,183
2017-12-10 00:19:25,0.0,0.0,0,,,,,,,,,0.00,0,13.55,,0.00,,1.6,65.9,991.965,,172,WS25,0,0,183
2017-12-10 00:20:25,0.0,0.0,0,,,,,,,,,0.00,0,13.51,,0.00,,1.7,65.6,992.231,,246,WS25,0,0,183
2017-12-10 00:21:25,0.0,0.0,0,,,,,,,,,0.00,0,13.51,,0.00,,1.8,70.6,992.231,,160,WS25,0,0,183
2017-12-10 00:22:25,0.0,0.0,0,,,,,,,,,0.00,0,13.55,,0.00,,1.8,83.0,992.231,,218,WS25,0,0,183
2017-12-10 00:23:25,0.0,0.0,0,,,,,,,,,0.00,0,13.51,,0.00,,2.0,88.8,992.231,,153,WS25,0,0,183
2017-12-10 00:24:25,0.0,0.0,0,,,,,,,,,0.00,0,13.55,,0.00,,2.1,91.4,992.231,,75,WS25,0,0,183
2017-12-10 00:25:25,0.0,0.0,0,,,,,,,,,0.00,0,13.55,,0.00,,2.1,92.4,992.231,,223,WS25,0,0,183
2017-12-10 00:26:25,0.0,0.0,0,,,,,,,,,0.00,0,13.51,,0.00,,2.1,92.7,992.231,,144,WS25,0,0,183
2017-12-10 00:27:25,0.0,0.0,0,,,,,,,,,0.00,0,13.55,,0.00,,2.2,92.7,992.231,,184,WS25,0,0,183
2017-12-10 00:28:25,0.0,0.0,0,,,,,,,,,0.00,0,13.55,,0.00,,2.2,92.2,992.231,,5,WS25,0,0,183
2017-12-10 00:29:25,0.0,0.0,0,,,,,,,,,0.00,0,13.55,,0.00,,2.2,91.8,992.231,,236,WS25,0,0,183
2017-12-10 00:30:25,0.0,0.0,0,,,,,,,,,0.00,0,13.55,,0.00,,2.3,91.4,992.231,,21,WS25,0,0,183
2017-12-10 00:31:25,0.0,0.0,0,,,,,,,,,0.00,0,13.55,,0.00,,2.3,90.8,992.231,,233,WS25,0,0,183
2017-12-10 00:32:25,0.0,0.0,0,,,,,,,,,0.00,0,13.55,,0.00,,2.4,90.1,992.231,,178,WS25,0,0,183
2017-12-10 00:33:25,0.0,0.0,0,,,,,,,,,0.00,0,13.51,,0.00,,2.3,87.9,992.231,,175,WS25,0,0,183
2017-12-10 00:34:25,0.0,0.0,0,,,,,,,,,0.00,0,13.55,,0.00,,2.3,85.0,992.231,,8,WS25,0,0,183
2017-12-10 00:35:25,0.0,0.0,0,,,,,,,,,0.00,0,13.55,,0.00,,2.4,82.7,992.231,,208,WS25,0,0,183
2017-12-10 00:36:25,0.0,0.0,0,,,,,,,,,0.00,0,13.55,,0.00,,2.5,80.3,992.231,,27,WS25,0,0,183
2017-12-10 00:37:25,0.0,0.0,0,,,,,,,,,0.00,0,13.51,,0.00,,2.5,77.5,992.231,,104,WS25,0,0,183
2017-12-10 00:38:25,0.0,0.0,0,,,,,,,,,0.00,0,13.51,,0.00,,2.5,75.2,992.231,,242,WS25,0,0,183
